"NFTNumber","DuplicateCountForNumber","FileName","FullPath","SizeKB"
"777","3","2ID2M7HM__Diapositiva777.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2ID2M7HM__Diapositiva777.JPG","72.5"
"777","3","A4MW6WIX__Diapositiva777.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\A4MW6WIX__Diapositiva777.JPG","120.6"
"777","3","AT9DNWFH__Diapositiva777.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AT9DNWFH__Diapositiva777.JPG","101.8"
"778","2","A36WJIAK__Diapositiva778.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\A36WJIAK__Diapositiva778.JPG","123.8"
"778","2","YHBYBDTA__Diapositiva778.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YHBYBDTA__Diapositiva778.JPG","153.8"
"779","3","FTH756D9__Diapositiva779.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FTH756D9__Diapositiva779.JPG","94.9"
"779","3","K9VQR57M__Diapositiva779.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\K9VQR57M__Diapositiva779.JPG","75.6"
"779","3","T9Y9KHAD__Diapositiva779.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\T9Y9KHAD__Diapositiva779.JPG","79"
"780","3","KLWAXXL3__Diapositiva780.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KLWAXXL3__Diapositiva780.JPG","65.2"
"780","3","PX5J8C7S__Diapositiva780.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PX5J8C7S__Diapositiva780.JPG","95.7"
"780","3","WZAW7MMJ__Diapositiva780.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WZAW7MMJ__Diapositiva780.JPG","52.1"
"781","3","APEY7IRL__Diapositiva781.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\APEY7IRL__Diapositiva781.JPG","70.3"
"781","3","Q8EWN2BT__Diapositiva781.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Q8EWN2BT__Diapositiva781.JPG","57.1"
"781","3","W79TT5BH__Diapositiva781.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\W79TT5BH__Diapositiva781.JPG","131.4"
"782","3","6IDKVH63__Diapositiva782.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6IDKVH63__Diapositiva782.JPG","70.7"
"782","3","CIZ3M54C__Diapositiva782.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CIZ3M54C__Diapositiva782.JPG","131.3"
"782","3","YD98PV8S__Diapositiva782.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YD98PV8S__Diapositiva782.JPG","69.3"
"783","3","2ARM5SQS__Diapositiva783.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2ARM5SQS__Diapositiva783.JPG","171.3"
"783","3","9NRLL4LA__Diapositiva783.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9NRLL4LA__Diapositiva783.JPG","127.4"
"783","3","TQNUTMRL__Diapositiva783.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TQNUTMRL__Diapositiva783.JPG","115.5"
"784","3","4WFHPTPE__Diapositiva784.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4WFHPTPE__Diapositiva784.JPG","63.5"
"784","3","J6S4LM9H__Diapositiva784.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J6S4LM9H__Diapositiva784.JPG","137.5"
"784","3","UYK9H94H__Diapositiva784.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UYK9H94H__Diapositiva784.JPG","183.6"
"785","3","4SKVS2D4__Diapositiva785.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4SKVS2D4__Diapositiva785.JPG","175"
"785","3","5RLAUI84__Diapositiva785.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5RLAUI84__Diapositiva785.JPG","116.3"
"785","3","6YH2N53C__Diapositiva785.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6YH2N53C__Diapositiva785.JPG","146.9"
"786","3","AADPHHED__Diapositiva786.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AADPHHED__Diapositiva786.JPG","43.5"
"786","3","DZKISBGB__Diapositiva786.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DZKISBGB__Diapositiva786.JPG","58.6"
"786","3","LFMBWJGK__Diapositiva786.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LFMBWJGK__Diapositiva786.JPG","83.9"
"787","2","B3DAAPU2__Diapositiva787.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\B3DAAPU2__Diapositiva787.JPG","102.9"
"787","2","PCX6LSFZ__Diapositiva787.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PCX6LSFZ__Diapositiva787.JPG","52.7"
"788","3","HBZM5PVR__Diapositiva788.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HBZM5PVR__Diapositiva788.JPG","104.6"
"788","3","TAIN8JBP__Diapositiva788.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TAIN8JBP__Diapositiva788.JPG","111.5"
"788","3","YJS8QXKK__Diapositiva788.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YJS8QXKK__Diapositiva788.JPG","81.7"
"789","3","EMUASW6Z__Diapositiva789.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EMUASW6Z__Diapositiva789.JPG","56.4"
"789","3","M8KT5DL6__Diapositiva789.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\M8KT5DL6__Diapositiva789.JPG","99.3"
"789","3","VD8ST6K5__Diapositiva789.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VD8ST6K5__Diapositiva789.JPG","43.7"
"790","3","SALRNNHV__Diapositiva790.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SALRNNHV__Diapositiva790.JPG","151"
"790","3","VAZCTATN__Diapositiva790.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VAZCTATN__Diapositiva790.JPG","139.7"
"790","3","XR8KBN9I__Diapositiva790.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XR8KBN9I__Diapositiva790.JPG","88.7"
"791","3","GZ3SD8ZD__Diapositiva791.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\GZ3SD8ZD__Diapositiva791.JPG","131.4"
"791","3","IVJRLPUR__Diapositiva791.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IVJRLPUR__Diapositiva791.JPG","123.7"
"791","3","LFHBEU8K__Diapositiva791.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LFHBEU8K__Diapositiva791.JPG","133.8"
"792","2","5B5PVPSY__Diapositiva792.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5B5PVPSY__Diapositiva792.JPG","106"
"792","2","TSE35PQ9__Diapositiva792.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TSE35PQ9__Diapositiva792.JPG","83"
"793","3","7IVEP4R8__Diapositiva793.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7IVEP4R8__Diapositiva793.JPG","87.2"
"793","3","GQGCISZQ__Diapositiva793.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\GQGCISZQ__Diapositiva793.JPG","48.4"
"793","3","SB4SVKQV__Diapositiva793.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SB4SVKQV__Diapositiva793.JPG","63.7"
"794","3","3ZTM5N9V__Diapositiva794.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3ZTM5N9V__Diapositiva794.JPG","91.7"
"794","3","C43WATWE__Diapositiva794.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\C43WATWE__Diapositiva794.JPG","86.2"
"794","3","YXZZW7KH__Diapositiva794.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YXZZW7KH__Diapositiva794.JPG","80.6"
"795","3","IPNNNYU6__Diapositiva795.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IPNNNYU6__Diapositiva795.JPG","118.7"
"795","3","TBL85C3N__Diapositiva795.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TBL85C3N__Diapositiva795.JPG","76.2"
"795","3","VVYE724A__Diapositiva795.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VVYE724A__Diapositiva795.JPG","89.3"
"796","3","FESZ8N7G__Diapositiva796.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FESZ8N7G__Diapositiva796.JPG","143.2"
"796","3","LRXXE7LM__Diapositiva796.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LRXXE7LM__Diapositiva796.JPG","132.9"
"796","3","ZQ7HIZVJ__Diapositiva796.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZQ7HIZVJ__Diapositiva796.JPG","61.1"
"797","2","5RCZIRT3__Diapositiva797.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5RCZIRT3__Diapositiva797.JPG","80.3"
"797","2","WME448HN__Diapositiva797.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WME448HN__Diapositiva797.JPG","129.2"
"798","2","F5HXY6RQ__Diapositiva798.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\F5HXY6RQ__Diapositiva798.JPG","95.9"
"798","2","JYXVI7HX__Diapositiva798.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JYXVI7HX__Diapositiva798.JPG","128.3"
"799","3","7T6ATVNW__Diapositiva799.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7T6ATVNW__Diapositiva799.JPG","118.1"
"799","3","HE5FCAPB__Diapositiva799.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HE5FCAPB__Diapositiva799.JPG","87"
"799","3","TV9ML2YZ__Diapositiva799.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TV9ML2YZ__Diapositiva799.JPG","127.6"
"800","3","M8CXZJH3__Diapositiva800.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\M8CXZJH3__Diapositiva800.JPG","57.2"
"800","3","QHYMGVVM__Diapositiva800.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QHYMGVVM__Diapositiva800.JPG","129.8"
"800","3","RFKTYE6N__Diapositiva800.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RFKTYE6N__Diapositiva800.JPG","68.3"
"801","2","NM3RV62M__Diapositiva801.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NM3RV62M__Diapositiva801.JPG","91"
"801","2","PF5837U4__Diapositiva801.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PF5837U4__Diapositiva801.JPG","52.6"
"802","3","7MSBYDMW__Diapositiva802.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7MSBYDMW__Diapositiva802.JPG","81.3"
"802","3","T8HRN742__Diapositiva802.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\T8HRN742__Diapositiva802.JPG","53"
"802","3","TBREKAVY__Diapositiva802.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TBREKAVY__Diapositiva802.JPG","38.5"
"803","3","5SLQ4LCK__Diapositiva803.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5SLQ4LCK__Diapositiva803.JPG","70.7"
"803","3","TI3I2W7Y__Diapositiva803.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TI3I2W7Y__Diapositiva803.JPG","168.8"
"803","3","Y3MU25PH__Diapositiva803.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Y3MU25PH__Diapositiva803.JPG","77.8"
"804","3","25SVPA22__Diapositiva804.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\25SVPA22__Diapositiva804.JPG","54"
"804","3","UB5B2P72__Diapositiva804.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UB5B2P72__Diapositiva804.JPG","65.5"
"804","3","VMXAE9K5__Diapositiva804.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VMXAE9K5__Diapositiva804.JPG","121.7"
"805","2","4WER2FUX__Diapositiva805.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4WER2FUX__Diapositiva805.JPG","123.2"
"805","2","QPVAMQWN__Diapositiva805.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QPVAMQWN__Diapositiva805.JPG","172.1"
"806","2","JTGQRVDK__Diapositiva806.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JTGQRVDK__Diapositiva806.JPG","180"
"806","2","WAXDNI4U__Diapositiva806.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WAXDNI4U__Diapositiva806.JPG","126.3"
"807","3","84SLKZWY__Diapositiva807.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\84SLKZWY__Diapositiva807.JPG","102.1"
"807","3","E5NALGY2__Diapositiva807.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\E5NALGY2__Diapositiva807.JPG","76.6"
"807","3","S5GJUWKN__Diapositiva807.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\S5GJUWKN__Diapositiva807.JPG","127.2"
"808","3","35X7ELP4__Diapositiva808.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\35X7ELP4__Diapositiva808.JPG","136.5"
"808","3","6VHFMSNX__Diapositiva808.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6VHFMSNX__Diapositiva808.JPG","52.6"
"808","3","XH59JB36__Diapositiva808.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XH59JB36__Diapositiva808.JPG","140.4"
"809","3","BYYHTL27__Diapositiva809.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BYYHTL27__Diapositiva809.JPG","108.5"
"809","3","T2W29N8I__Diapositiva809.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\T2W29N8I__Diapositiva809.JPG","55.1"
"809","3","WGAMAFTR__Diapositiva809.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WGAMAFTR__Diapositiva809.JPG","127.2"
"810","3","QAB3JFVR__Diapositiva810.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QAB3JFVR__Diapositiva810.JPG","78.2"
"810","3","UDKTV3DN__Diapositiva810.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UDKTV3DN__Diapositiva810.JPG","38.5"
"810","3","UWIJC77K__Diapositiva810.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UWIJC77K__Diapositiva810.JPG","80"
"811","2","QN7UFDG8__Diapositiva811.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QN7UFDG8__Diapositiva811.JPG","136.6"
"811","2","WZ4FF2GK__Diapositiva811.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WZ4FF2GK__Diapositiva811.JPG","76.6"
"812","3","D76KGDA2__Diapositiva812.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\D76KGDA2__Diapositiva812.JPG","116.4"
"812","3","G6TPPUXA__Diapositiva812.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\G6TPPUXA__Diapositiva812.JPG","196.4"
"812","3","G8N2Y9SP__Diapositiva812.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\G8N2Y9SP__Diapositiva812.JPG","142.7"
"813","3","4UM6YL9X__Diapositiva813.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4UM6YL9X__Diapositiva813.JPG","153.6"
"813","3","9WNCDYZL__Diapositiva813.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9WNCDYZL__Diapositiva813.JPG","26.5"
"813","3","LPPF8PN5__Diapositiva813.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LPPF8PN5__Diapositiva813.JPG","72.1"
"814","2","GCSM38QX__Diapositiva814.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\GCSM38QX__Diapositiva814.JPG","69"
"814","2","ZUYH98PS__Diapositiva814.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZUYH98PS__Diapositiva814.JPG","105.9"
"815","3","3XD2QBCL__Diapositiva815.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3XD2QBCL__Diapositiva815.JPG","72.4"
"815","3","4IVUU3QK__Diapositiva815.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4IVUU3QK__Diapositiva815.JPG","132.8"
"815","3","QVFT53FS__Diapositiva815.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QVFT53FS__Diapositiva815.JPG","64.5"
"816","2","6ACLQUAD__Diapositiva816.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6ACLQUAD__Diapositiva816.JPG","41.5"
"816","2","96WESEF5__Diapositiva816.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\96WESEF5__Diapositiva816.JPG","118.9"
"817","3","A2V6BCXA__Diapositiva817.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\A2V6BCXA__Diapositiva817.JPG","122.6"
"817","3","MJQBG36T__Diapositiva817.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\MJQBG36T__Diapositiva817.JPG","70.1"
"817","3","SWAXAAST__Diapositiva817.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SWAXAAST__Diapositiva817.JPG","128.9"
"818","2","K7GJFEJW__Diapositiva818.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\K7GJFEJW__Diapositiva818.JPG","151.4"
"818","2","QQTJ9T84__Diapositiva818.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QQTJ9T84__Diapositiva818.JPG","48.4"
"819","3","4ICAFHSW__Diapositiva819.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4ICAFHSW__Diapositiva819.JPG","47.4"
"819","3","IIGU44LQ__Diapositiva819.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IIGU44LQ__Diapositiva819.JPG","55.9"
"819","3","IZVKL9DP__Diapositiva819.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IZVKL9DP__Diapositiva819.JPG","68.2"
"820","3","3TGFFWMU__Diapositiva820.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3TGFFWMU__Diapositiva820.JPG","83.5"
"820","3","4IMWKQ99__Diapositiva820.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4IMWKQ99__Diapositiva820.JPG","83.1"
"820","3","EZTMIXP7__Diapositiva820.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EZTMIXP7__Diapositiva820.JPG","132.3"
"821","3","8UR43KCG__Diapositiva821.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8UR43KCG__Diapositiva821.JPG","135"
"821","3","CE6VCL86__Diapositiva821.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CE6VCL86__Diapositiva821.JPG","79.2"
"821","3","WYI52BJ4__Diapositiva821.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WYI52BJ4__Diapositiva821.JPG","102.3"
"822","3","6MIA8ZSW__Diapositiva822.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6MIA8ZSW__Diapositiva822.JPG","116.3"
"822","3","8964GY2R__Diapositiva822.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8964GY2R__Diapositiva822.JPG","79.4"
"822","3","CAQJABW8__Diapositiva822.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CAQJABW8__Diapositiva822.JPG","141.2"
"823","3","98ZHRZ79__Diapositiva823.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\98ZHRZ79__Diapositiva823.JPG","64.5"
"823","3","Q4NSESMS__Diapositiva823.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Q4NSESMS__Diapositiva823.JPG","77.8"
"823","3","RZWM8QZ6__Diapositiva823.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RZWM8QZ6__Diapositiva823.JPG","118.3"
"824","2","CKFC58UG__Diapositiva824.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CKFC58UG__Diapositiva824.JPG","54.3"
"824","2","DZABSBJQ__Diapositiva824.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DZABSBJQ__Diapositiva824.JPG","91"
"825","3","6HPD87WD__Diapositiva825.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6HPD87WD__Diapositiva825.JPG","50.9"
"825","3","EX3D3BIA__Diapositiva825.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EX3D3BIA__Diapositiva825.JPG","73"
"825","3","MYSJUIA2__Diapositiva825.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\MYSJUIA2__Diapositiva825.JPG","90.9"
"826","3","4Q2KFM7W__Diapositiva826.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4Q2KFM7W__Diapositiva826.JPG","64.4"
"826","3","5J55AXIE__Diapositiva826.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5J55AXIE__Diapositiva826.JPG","73.1"
"826","3","JXNA86ZF__Diapositiva826.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JXNA86ZF__Diapositiva826.JPG","129.8"
"827","2","ECVKQUV9__Diapositiva827.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ECVKQUV9__Diapositiva827.JPG","114.9"
"827","2","LVYES62H__Diapositiva827.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LVYES62H__Diapositiva827.JPG","78.9"
"828","3","CCKE3WRP__Diapositiva828.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CCKE3WRP__Diapositiva828.JPG","37.6"
"828","3","KVJJRIBW__Diapositiva828.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KVJJRIBW__Diapositiva828.JPG","51.7"
"828","3","YM2R72X5__Diapositiva828.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YM2R72X5__Diapositiva828.JPG","78.6"
"829","2","CJN64KPZ__Diapositiva829.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CJN64KPZ__Diapositiva829.JPG","122.8"
"829","2","VTFKLG3P__Diapositiva829.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VTFKLG3P__Diapositiva829.JPG","128.8"
"830","4","95I9MI7C__Diapositiva830.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\95I9MI7C__Diapositiva830.JPG","65.6"
"830","4","H3GEYQS9__Diapositiva830.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\H3GEYQS9__Diapositiva830.JPG","59.7"
"830","4","IYS9ME6T__Diapositiva830.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IYS9ME6T__Diapositiva830.JPG","59.7"
"830","4","SD5NZXTP__Diapositiva830.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SD5NZXTP__Diapositiva830.JPG","78.1"
"831","3","AFRZXR6N__Diapositiva831.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AFRZXR6N__Diapositiva831.JPG","44.7"
"831","3","MYQ9F9YU__Diapositiva831.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\MYQ9F9YU__Diapositiva831.JPG","111.3"
"831","3","ZD8UH9TJ__Diapositiva831.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZD8UH9TJ__Diapositiva831.JPG","116.5"
"832","3","SJGGMHVP__Diapositiva832.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SJGGMHVP__Diapositiva832.JPG","54"
"832","3","WG6RJIWV__Diapositiva832.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WG6RJIWV__Diapositiva832.JPG","120.9"
"832","3","XSC6P4S2__Diapositiva832.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XSC6P4S2__Diapositiva832.JPG","136.2"
"833","3","BWHH3DT5__Diapositiva833.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BWHH3DT5__Diapositiva833.JPG","128"
"833","3","SBKEZRP8__Diapositiva833.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SBKEZRP8__Diapositiva833.JPG","135"
"833","3","VVDVUN4K__Diapositiva833.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VVDVUN4K__Diapositiva833.JPG","69.9"
"834","3","6J76KFW2__Diapositiva834.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6J76KFW2__Diapositiva834.JPG","143.1"
"834","3","EZ9YVWSG__Diapositiva834.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EZ9YVWSG__Diapositiva834.JPG","58.3"
"834","3","MFQGKJRA__Diapositiva834.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\MFQGKJRA__Diapositiva834.JPG","86.3"
"835","3","92LFGGBK__Diapositiva835.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\92LFGGBK__Diapositiva835.JPG","60.6"
"835","3","GFXBNWX6__Diapositiva835.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\GFXBNWX6__Diapositiva835.JPG","122.2"
"835","3","SJANMSM7__Diapositiva835.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SJANMSM7__Diapositiva835.JPG","121.2"
"836","2","FDN953PX__Diapositiva836.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FDN953PX__Diapositiva836.JPG","40.4"
"836","2","VWRT9E55__Diapositiva836.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VWRT9E55__Diapositiva836.JPG","60.5"
"837","2","4M2Y8LPT__Diapositiva837.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4M2Y8LPT__Diapositiva837.JPG","139.2"
"837","2","VGAPTE4H__Diapositiva837.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VGAPTE4H__Diapositiva837.JPG","135.9"
